65,346,365,10,35,0,0,0,0,0,0,0,0,0,0,0
279,255,432,289,338,213,77,0,0,0,0,0,0,0,0,0
434,478,185,132,271,0,0,0,0,0,0,0,0,0,0,0
354,164,438,366,0,0,0,0,0,0,0,0,0,0,0,0
437,299,17,264,209,0,0,0,0,0,0,0,0,0,0,0
435,137,139,169,356,0,0,0,0,0,0,0,0,0,0,0
174,238,294,459,0,0,0,0,0,0,0,0,0,0,0,0
315,400,284,98,0,0,0,0,0,0,0,0,0,0,0,0
221,120,29,455,406,0,0,0,0,0,0,0,0,0,0,0
177,159,343,92,177,0,0,0,0,0,0,0,0,0,0,0
398,123,412,345,469,173,405,0,0,0,0,0,0,0,0,0
290,393,286,55,153,281,421,150,0,0,0,0,0,0,0,0
109,149,408,331,347,437,0,0,0,0,0,0,0,0,0,0
-99,387,443,379,67,460,369,0,0,0,0,0,0,0,0,0
362,316,22,172,439,371,312,69,0,0,0,0,0,0,0,0
104,86,155,334,298,0,0,0,0,0,0,0,0,0,0,0
214,14,233,7,178,0,0,0,0,0,0,0,0,0,0,0
58,292,375,462,341,292,0,0,0,0,0,0,0,0,0,0
37,409,106,394,409,0,0,0,0,0,0,0,0,0,0,0
90,417,38,324,437,161,468,0,0,0,0,0,0,0,0,0
211,187,307,318,0,0,0,0,0,0,0,0,0,0,0,0
78,336,446,401,244,0,0,0,0,0,0,0,0,0,0,0
451,14,81,54,361,0,0,0,0,0,0,0,0,0,0,0
307,8,183,113,0,0,0,0,0,0,0,0,0,0,0,0
99,311,384,307,0,0,0,0,0,0,0,0,0,0,0,0
232,65,263,239,301,125,251,0,0,0,0,0,0,0,0,0
206,78,170,370,469,159,132,379,480,0,0,0,0,0,0,0
404,62,262,13,136,186,450,0,0,0,0,0,0,0,0,0
94,367,11,322,198,274,91,0,0,0,0,0,0,0,0,0
1,437,378,366,0,0,0,0,0,0,0,0,0,0,0,0
98,215,164,253,303,0,0,0,0,0,0,0,0,0,0,0
342,123,117,460,310,449,375,257,0,0,0,0,0,0,0,0
84,203,444,38,250,181,154,0,0,0,0,0,0,0,0,0
52,285,61,336,260,466,0,0,0,0,0,0,0,0,0,0
79,135,209,166,292,0,0,0,0,0,0,0,0,0,0,0
83,64,193,394,0,0,0,0,0,0,0,0,0,0,0,0
109,326,452,353,112,0,0,0,0,0,0,0,0,0,0,0
106,414,143,119,107,0,0,0,0,0,0,0,0,0,0,0
69,152,448,116,161,254,452,0,0,0,0,0,0,0,0,0
421,275,268,259,0,0,0,0,0,0,0,0,0,0,0,0
308,6,238,177,330,87,235,6,0,0,0,0,0,0,0,0
216,182,383,471,288,0,0,0,0,0,0,0,0,0,0,0
470,46,10,474,398,0,0,0,0,0,0,0,0,0,0,0
241,280,73,319,0,0,0,0,0,0,0,0,0,0,0,0
467,441,36,287,249,228,26,0,0,0,0,0,0,0,0,0
224,211,324,309,395,56,0,0,0,0,0,0,0,0,0,0
128,391,252,333,17,0,0,0,0,0,0,0,0,0,0,0
201,377,244,376,0,0,0,0,0,0,0,0,0,0,0,0
314,44,75,279,373,0,0,0,0,0,0,0,0,0,0,0
387,372,129,438,0,0,0,0,0,0,0,0,0,0,0,0
138,338,410,76,0,0,0,0,0,0,0,0,0,0,0,0
45,219,343,397,165,275,412,0,0,0,0,0,0,0,0,0
373,458,74,468,66,458,0,0,0,0,0,0,0,0,0,0
130,464,337,209,317,0,0,0,0,0,0,0,0,0,0,0
435,374,223,75,80,0,0,0,0,0,0,0,0,0,0,0
360,152,345,477,406,419,225,257,268,0,0,0,0,0,0,0
123,286,69,329,183,286,0,0,0,0,0,0,0,0,0,0
176,110,93,364,129,206,412,0,0,0,0,0,0,0,0,0
243,188,475,103,142,409,0,0,0,0,0,0,0,0,0,0
170,273,184,428,179,0,0,0,0,0,0,0,0,0,0,0
119,407,21,204,48,134,0,0,0,0,0,0,0,0,0,0
339,361,216,307,189,32,266,216,0,0,0,0,0,0,0,0
30,22,384,149,397,181,177,0,0,0,0,0,0,0,0,0
13,334,370,279,44,0,0,0,0,0,0,0,0,0,0,0
440,169,285,352,338,-99,323,0,0,0,0,0,0,0,0,0
232,303,391,8,275,289,12,0,0,0,0,0,0,0,0,0
371,442,52,36,332,256,0,0,0,0,0,0,0,0,0,0
113,24,132,2,50,60,0,0,0,0,0,0,0,0,0,0
421,178,433,220,168,0,0,0,0,0,0,0,0,0,0,0
386,418,271,118,399,410,202,369,0,0,0,0,0,0,0,0
95,35,182,426,310,312,0,0,0,0,0,0,0,0,0,0
86,417,454,111,57,417,0,0,0,0,0,0,0,0,0,0
259,115,253,197,429,248,0,0,0,0,0,0,0,0,0,0
174,53,142,429,47,0,0,0,0,0,0,0,0,0,0,0
54,402,378,276,107,251,347,0,0,0,0,0,0,0,0,0
151,41,424,290,-99,15,41,0,0,0,0,0,0,0,0,0
262,393,304,217,353,0,0,0,0,0,0,0,0,0,0,0
297,238,127,160,87,393,0,0,0,0,0,0,0,0,0,0
480,37,382,389,306,301,0,0,0,0,0,0,0,0,0,0
23,58,330,385,101,81,0,0,0,0,0,0,0,0,0,0
190,201,210,318,158,473,5,45,0,0,0,0,0,0,0,0
166,6,457,117,240,187,0,0,0,0,0,0,0,0,0,0
299,9,375,33,188,0,0,0,0,0,0,0,0,0,0,0
449,313,82,176,416,449,0,0,0,0,0,0,0,0,0,0
345,334,12,125,345,204,146,-99,0,0,0,0,0,0,0,0
394,187,100,10,187,0,0,0,0,0,0,0,0,0,0,0
217,233,232,185,200,96,217,0,0,0,0,0,0,0,0,0
71,380,240,432,226,209,-99,201,45,0,0,0,0,0,0,0
193,239,304,135,71,227,0,0,0,0,0,0,0,0,0,0
60,160,324,177,106,113,61,0,0,0,0,0,0,0,0,0
150,370,411,67,0,0,0,0,0,0,0,0,0,0,0,0
401,310,63,1,14,161,411,0,0,0,0,0,0,0,0,0
74,153,297,102,160,0,0,0,0,0,0,0,0,0,0,0
469,410,357,406,257,262,149,469,-99,208,0,0,0,0,0,0
5,218,427,285,56,196,398,138,0,0,0,0,0,0,0,0
46,116,111,236,183,116,46,0,0,0,0,0,0,0,0,0
117,459,346,315,311,225,323,-99,0,0,0,0,0,0,0,0
245,11,22,264,316,0,0,0,0,0,0,0,0,0,0,0
400,28,98,238,-99,29,89,0,0,0,0,0,0,0,0,0
-99,237,262,-99,0,0,0,0,0,0,0,0,0,0,0,0
421,16,7,339,353,0,0,0,0,0,0,0,0,0,0,0
119,87,328,476,30,453,292,0,0,0,0,0,0,0,0,0
256,154,458,95,283,-99,314,0,0,0,0,0,0,0,0,0
223,274,435,221,131,132,0,0,0,0,0,0,0,0,0,0
440,468,192,148,-99,105,0,0,0,0,0,0,0,0,0,0
76,107,408,460,271,130,0,0,0,0,0,0,0,0,0,0
24,25,423,109,419,25,26,0,0,0,0,0,0,0,0,0
57,309,216,184,270,0,0,0,0,0,0,0,0,0,0,0
-99,253,322,452,253,0,0,0,0,0,0,0,0,0,0,0
251,265,155,472,470,206,0,0,0,0,0,0,0,0,0,0
257,213,304,250,225,88,107,164,0,0,0,0,0,0,0,0
363,451,133,404,293,-99,0,0,0,0,0,0,0,0,0,0
339,432,194,146,358,242,0,0,0,0,0,0,0,0,0,0
78,235,180,178,232,118,0,0,0,0,0,0,0,0,0,0
215,384,345,205,86,206,0,0,0,0,0,0,0,0,0,0
256,84,332,71,245,0,0,0,0,0,0,0,0,0,0,0
171,23,363,310,128,295,0,0,0,0,0,0,0,0,0,0
53,418,97,-99,170,139,0,0,0,0,0,0,0,0,0,0
383,278,370,303,120,20,0,0,0,0,0,0,0,0,0,0
109,155,442,479,379,201,0,0,0,0,0,0,0,0,0,0
401,229,266,200,230,21,0,0,0,0,0,0,0,0,0,0
24,148,143,305,252,299,268,297,0,0,0,0,0,0,0,0
93,46,17,48,351,19,0,0,0,0,0,0,0,0,0,0
320,226,193,22,367,169,0,0,0,0,0,0,0,0,0,0
27,57,253,142,135,0,0,0,0,0,0,0,0,0,0,0
393,-99,300,138,0,0,0,0,0,0,0,0,0,0,0,0
470,214,395,65,0,0,0,0,0,0,0,0,0,0,0,0
116,426,209,56,182,116,0,0,0,0,0,0,0,0,0,0
224,327,121,212,419,0,0,0,0,0,0,0,0,0,0,0
313,333,433,365,77,0,0,0,0,0,0,0,0,0,0,0
397,360,154,26,-99,0,0,0,0,0,0,0,0,0,0,0
424,251,307,191,455,437,0,0,0,0,0,0,0,0,0,0
454,246,296,111,362,246,454,0,0,0,0,0,0,0,0,0
287,282,319,430,284,0,0,0,0,0,0,0,0,0,0,0
330,261,364,88,451,460,0,0,0,0,0,0,0,0,0,0
108,153,199,94,248,210,0,0,0,0,0,0,0,0,0,0
394,480,-99,30,274,467,0,0,0,0,0,0,0,0,0,0
373,72,304,421,125,245,373,0,0,0,0,0,0,0,0,0
198,100,41,453,43,368,283,356,0,0,0,0,0,0,0,0
15,262,455,389,188,0,0,0,0,0,0,0,0,0,0,0
114,5,375,457,301,134,0,0,0,0,0,0,0,0,0,0
216,58,335,338,112,99,0,0,0,0,0,0,0,0,0,0
19,295,406,445,135,29,0,0,0,0,0,0,0,0,0,0
203,264,472,376,0,0,0,0,0,0,0,0,0,0,0,0
267,227,278,5,-99,394,130,227,0,0,0,0,0,0,0,0
239,192,48,86,286,0,0,0,0,0,0,0,0,0,0,0
243,290,329,181,114,201,189,398,246,0,0,0,0,0,0,0
247,117,186,389,466,244,117,0,0,0,0,0,0,0,0,0
183,60,326,107,414,244,7,183,0,0,0,0,0,0,0,0
336,162,36,-99,212,0,0,0,0,0,0,0,0,0,0,0
206,347,308,231,266,232,0,0,0,0,0,0,0,0,0,0
21,-99,348,319,18,228,0,0,0,0,0,0,0,0,0,0
317,259,47,1,47,0,0,0,0,0,0,0,0,0,0,0
428,188,215,442,407,297,442,215,0,0,0,0,0,0,0,0
304,327,31,118,-99,142,147,0,0,0,0,0,0,0,0,0
328,305,345,103,443,105,184,0,0,0,0,0,0,0,0,0
138,470,473,213,9,455,221,335,0,0,0,0,0,0,0,0
93,141,12,437,204,251,132,335,436,0,0,0,0,0,0,0
366,413,219,397,438,251,0,0,0,0,0,0,0,0,0,0
197,33,293,209,79,-99,71,0,0,0,0,0,0,0,0,0
340,13,206,427,469,264,262,392,341,0,0,0,0,0,0,0
253,314,421,400,218,2,381,27,0,0,0,0,0,0,0,0
360,126,335,405,289,268,307,-99,0,0,0,0,0,0,0,0
157,3,229,62,385,473,0,0,0,0,0,0,0,0,0,0
115,403,256,133,229,403,316,0,0,0,0,0,0,0,0,0
101,193,414,-99,-99,316,0,0,0,0,0,0,0,0,0,0
87,15,-99,335,15,0,0,0,0,0,0,0,0,0,0,0
380,76,272,22,310,454,386,150,-99,0,0,0,0,0,0,0
325,20,53,271,322,325,439,20,310,325,0,0,0,0,0,0
176,367,66,446,475,335,0,0,0,0,0,0,0,0,0,0
123,108,74,254,-99,54,74,108,0,0,0,0,0,0,0,0
364,390,409,120,423,440,108,0,0,0,0,0,0,0,0,0
360,186,273,281,128,0,0,0,0,0,0,0,0,0,0,0
122,-99,1,220,173,281,0,0,0,0,0,0,0,0,0,0
240,115,88,198,208,0,0,0,0,0,0,0,0,0,0,0
92,16,374,17,198,16,0,0,0,0,0,0,0,0,0,0
330,304,210,23,142,475,0,0,0,0,0,0,0,0,0,0
187,33,108,227,193,305,461,0,0,0,0,0,0,0,0,0
278,266,124,213,207,266,347,278,0,0,0,0,0,0,0,0
21,171,443,241,54,0,0,0,0,0,0,0,0,0,0,0
337,96,394,311,372,0,0,0,0,0,0,0,0,0,0,0
112,407,359,449,362,214,96,0,0,0,0,0,0,0,0,0
462,149,10,100,257,2,0,0,0,0,0,0,0,0,0,0
416,146,350,356,310,274,19,0,0,0,0,0,0,0,0,0
120,346,451,7,0,0,0,0,0,0,0,0,0,0,0,0
406,457,465,260,0,0,0,0,0,0,0,0,0,0,0,0
445,103,292,379,406,465,0,0,0,0,0,0,0,0,0,0
322,367,348,309,402,364,0,0,0,0,0,0,0,0,0,0
110,306,168,75,0,0,0,0,0,0,0,0,0,0,0,0
22,12,39,28,3,319,79,0,0,0,0,0,0,0,0,0
469,477,26,219,307,188,0,0,0,0,0,0,0,0,0,0
93,321,264,293,0,0,0,0,0,0,0,0,0,0,0,0
299,425,387,136,140,298,384,257,0,0,0,0,0,0,0,0
467,365,446,147,470,217,71,0,0,0,0,0,0,0,0,0
-99,94,206,167,378,259,0,0,0,0,0,0,0,0,0,0
328,276,109,302,65,276,-99,0,0,0,0,0,0,0,0,0
276,280,162,192,209,0,0,0,0,0,0,0,0,0,0,0
234,399,89,231,150,71,-99,429,0,0,0,0,0,0,0,0
466,422,246,340,368,144,106,0,0,0,0,0,0,0,0,0
286,254,479,332,295,334,479,0,0,0,0,0,0,0,0,0
421,80,354,179,396,455,421,161,396,0,0,0,0,0,0,0
14,335,91,424,8,0,0,0,0,0,0,0,0,0,0,0
265,91,125,460,0,0,0,0,0,0,0,0,0,0,0,0
51,136,265,302,449,87,117,251,0,0,0,0,0,0,0,0
9,298,22,317,0,0,0,0,0,0,0,0,0,0,0,0
218,56,133,86,278,2,0,0,0,0,0,0,0,0,0,0
98,73,129,49,173,68,61,7,458,0,0,0,0,0,0,0
358,433,359,95,129,358,0,0,0,0,0,0,0,0,0,0
253,131,405,122,0,0,0,0,0,0,0,0,0,0,0,0
74,35,207,287,6,0,0,0,0,0,0,0,0,0,0,0
137,325,123,454,100,0,0,0,0,0,0,0,0,0,0,0
58,376,375,151,0,0,0,0,0,0,0,0,0,0,0,0
438,23,335,476,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,30,316,55,103,0,0,0,0,0,0,0,0,0,0
344,76,109,307,440,374,109,0,0,0,0,0,0,0,0,0
231,227,154,386,418,79,399,0,0,0,0,0,0,0,0,0
111,432,263,309,52,0,0,0,0,0,0,0,0,0,0,0
209,461,255,134,155,196,249,89,0,0,0,0,0,0,0,0
400,286,239,116,51,214,0,0,0,0,0,0,0,0,0,0
16,423,288,201,0,0,0,0,0,0,0,0,0,0,0,0
11,462,142,14,-99,0,0,0,0,0,0,0,0,0,0,0
257,259,428,415,295,212,0,0,0,0,0,0,0,0,0,0
294,57,179,328,233,43,57,0,0,0,0,0,0,0,0,0
210,473,310,75,35,0,0,0,0,0,0,0,0,0,0,0
49,364,339,115,20,339,0,0,0,0,0,0,0,0,0,0
222,356,67,21,53,0,0,0,0,0,0,0,0,0,0,0
127,77,41,333,164,194,0,0,0,0,0,0,0,0,0,0
323,15,409,223,385,115,223,0,0,0,0,0,0,0,0,0
27,177,177,90,374,0,0,0,0,0,0,0,0,0,0,0
200,341,141,391,0,0,0,0,0,0,0,0,0,0,0,0
439,57,453,29,-99,0,0,0,0,0,0,0,0,0,0,0
115,212,298,375,299,374,263,298,0,0,0,0,0,0,0,0
435,41,143,73,282,131,290,381,0,0,0,0,0,0,0,0
86,262,162,296,307,71,246,206,0,0,0,0,0,0,0,0
291,181,-99,357,242,185,422,26,225,0,0,0,0,0,0,0
337,217,265,105,452,48,264,206,0,0,0,0,0,0,0,0
12,-99,104,118,370,2,40,119,0,0,0,0,0,0,0,0
182,129,11,-99,77,250,182,129,354,262,0,0,0,0,0,0
167,194,202,56,216,271,443,0,0,0,0,0,0,0,0,0
100,237,402,297,394,352,54,235,120,0,0,0,0,0,0,0
200,305,437,69,0,0,0,0,0,0,0,0,0,0,0,0
12,207,-99,224,156,222,76,335,283,0,0,0,0,0,0,0
79,204,343,-99,356,88,157,373,246,0,0,0,0,0,0,0
15,-99,38,227,310,168,15,0,0,0,0,0,0,0,0,0
31,410,480,66,155,154,253,0,0,0,0,0,0,0,0,0
412,21,77,313,8,213,-99,0,0,0,0,0,0,0,0,0
383,47,340,49,328,-99,161,400,407,36,0,0,0,0,0,0
157,66,220,67,362,461,333,210,51,14,0,0,0,0,0,0
285,46,87,130,15,169,75,457,0,0,0,0,0,0,0,0
88,344,6,28,221,471,460,164,-99,0,0,0,0,0,0,0
272,414,303,267,199,286,93,398,-99,0,0,0,0,0,0,0
448,281,346,311,462,163,319,257,176,0,0,0,0,0,0,0
330,269,110,434,393,319,316,0,0,0,0,0,0,0,0,0
275,284,419,-99,430,353,382,375,0,0,0,0,0,0,0,0
218,466,125,-99,174,403,84,292,433,180,0,0,0,0,0,0
416,257,260,396,366,44,347,358,326,341,0,0,0,0,0,0
320,7,469,380,183,0,0,0,0,0,0,0,0,0,0,0
186,34,315,171,273,62,-99,62,0,0,0,0,0,0,0,0
110,83,449,436,413,103,236,232,154,0,0,0,0,0,0,0
279,123,294,289,350,240,458,406,37,0,0,0,0,0,0,0
50,389,48,188,190,377,0,0,0,0,0,0,0,0,0,0
204,278,309,320,51,0,0,0,0,0,0,0,0,0,0,0
31,466,107,233,211,89,0,0,0,0,0,0,0,0,0,0
68,147,232,291,409,0,0,0,0,0,0,0,0,0,0,0
317,11,186,301,0,0,0,0,0,0,0,0,0,0,0,0
202,230,432,95,435,0,0,0,0,0,0,0,0,0,0,0
53,370,426,451,379,0,0,0,0,0,0,0,0,0,0,0
265,59,410,138,0,0,0,0,0,0,0,0,0,0,0,0
93,319,464,468,6,476,0,0,0,0,0,0,0,0,0,0
439,390,477,79,338,158,312,0,0,0,0,0,0,0,0,0
414,218,185,378,321,0,0,0,0,0,0,0,0,0,0,0
192,10,303,47,225,-99,0,0,0,0,0,0,0,0,0,0
160,141,110,27,276,255,73,0,0,0,0,0,0,0,0,0
67,58,244,476,392,100,164,0,0,0,0,0,0,0,0,0
333,216,31,272,65,174,168,0,0,0,0,0,0,0,0,0
115,372,263,183,0,0,0,0,0,0,0,0,0,0,0,0
122,155,446,34,82,0,0,0,0,0,0,0,0,0,0,0
302,207,30,170,-99,206,306,0,0,0,0,0,0,0,0,0
7,327,156,352,0,0,0,0,0,0,0,0,0,0,0,0
359,235,362,298,359,0,0,0,0,0,0,0,0,0,0,0
176,44,135,337,143,262,0,0,0,0,0,0,0,0,0,0
135,29,307,0,0,0,0,0,0,0,0,0,0,0,0,0
274,17,463,32,453,19,0,0,0,0,0,0,0,0,0,0
460,329,334,198,387,340,0,0,0,0,0,0,0,0,0,0
101,273,350,227,110,0,0,0,0,0,0,0,0,0,0,0
70,75,-99,-99,76,149,205,311,0,0,0,0,0,0,0,0
86,348,25,344,87,23,0,0,0,0,0,0,0,0,0,0
246,437,454,163,380,201,86,0,0,0,0,0,0,0,0,0
112,353,38,364,353,0,0,0,0,0,0,0,0,0,0,0
214,267,480,195,114,292,0,0,0,0,0,0,0,0,0,0
39,254,161,358,3,8,161,0,0,0,0,0,0,0,0,0
116,27,449,19,273,453,383,160,0,0,0,0,0,0,0,0
293,153,342,46,0,0,0,0,0,0,0,0,0,0,0,0
246,6,134,451,20,0,0,0,0,0,0,0,0,0,0,0
164,296,361,212,321,302,16,0,0,0,0,0,0,0,0,0
445,9,379,339,42,472,283,5,0,0,0,0,0,0,0,0
70,409,103,267,424,70,409,0,0,0,0,0,0,0,0,0
434,301,465,480,389,211,311,0,0,0,0,0,0,0,0,0
137,403,62,147,206,0,0,0,0,0,0,0,0,0,0,0
215,151,159,32,396,365,137,-99,151,0,0,0,0,0,0,0
86,124,399,317,124,101,0,0,0,0,0,0,0,0,0,0
83,63,170,207,0,0,0,0,0,0,0,0,0,0,0,0
216,359,309,454,378,0,0,0,0,0,0,0,0,0,0,0
-99,168,450,393,109,56,195,0,0,0,0,0,0,0,0,0
66,368,22,229,126,0,0,0,0,0,0,0,0,0,0,0
80,446,192,176,0,0,0,0,0,0,0,0,0,0,0,0
322,429,122,417,250,50,0,0,0,0,0,0,0,0,0,0
51,381,139,322,0,0,0,0,0,0,0,0,0,0,0,0
2,107,30,38,221,320,0,0,0,0,0,0,0,0,0,0
57,406,280,208,0,0,0,0,0,0,0,0,0,0,0,0
144,274,159,364,54,144,0,0,0,0,0,0,0,0,0,0
351,138,177,223,422,372,338,0,0,0,0,0,0,0,0,0
307,97,263,36,315,97,304,0,0,0,0,0,0,0,0,0
242,196,41,390,325,238,0,0,0,0,0,0,0,0,0,0
82,184,386,17,82,392,0,0,0,0,0,0,0,0,0,0
328,426,239,432,243,247,181,0,0,0,0,0,0,0,0,0
262,200,353,466,341,227,200,0,0,0,0,0,0,0,0,0
401,167,432,58,448,210,353,0,0,0,0,0,0,0,0,0
269,26,190,0,0,0,0,0,0,0,0,0,0,0,0,0
421,376,269,111,421,-99,418,421,376,0,0,0,0,0,0,0
253,133,296,378,220,0,0,0,0,0,0,0,0,0,0,0
398,425,6,47,276,-99,0,0,0,0,0,0,0,0,0,0
201,436,477,361,93,0,0,0,0,0,0,0,0,0,0,0
60,63,332,372,58,0,0,0,0,0,0,0,0,0,0,0
170,-99,32,362,0,0,0,0,0,0,0,0,0,0,0,0
275,406,282,10,362,0,0,0,0,0,0,0,0,0,0,0
122,294,93,390,21,181,286,0,0,0,0,0,0,0,0,0
381,6,199,351,418,63,0,0,0,0,0,0,0,0,0,0
269,103,366,135,258,-99,347,0,0,0,0,0,0,0,0,0
166,66,433,76,469,335,135,0,0,0,0,0,0,0,0,0
352,400,127,159,402,258,0,0,0,0,0,0,0,0,0,0
117,429,417,158,53,0,0,0,0,0,0,0,0,0,0,0
121,33,202,221,473,211,0,0,0,0,0,0,0,0,0,0
71,116,118,440,121,0,0,0,0,0,0,0,0,0,0,0
255,182,446,155,59,315,0,0,0,0,0,0,0,0,0,0
368,257,261,355,0,0,0,0,0,0,0,0,0,0,0,0
108,86,109,299,204,291,101,0,0,0,0,0,0,0,0,0
30,160,395,-99,0,0,0,0,0,0,0,0,0,0,0,0
125,183,292,273,246,0,0,0,0,0,0,0,0,0,0,0
415,257,297,226,313,339,380,0,0,0,0,0,0,0,0,0
151,249,101,280,203,20,16,0,0,0,0,0,0,0,0,0
403,42,126,317,0,0,0,0,0,0,0,0,0,0,0,0
91,29,156,100,91,0,0,0,0,0,0,0,0,0,0,0
408,333,65,218,345,480,0,0,0,0,0,0,0,0,0,0
9,105,189,84,161,0,0,0,0,0,0,0,0,0,0,0
413,168,131,475,338,129,0,0,0,0,0,0,0,0,0,0
265,44,75,199,0,0,0,0,0,0,0,0,0,0,0,0
478,300,306,184,232,328,374,399,0,0,0,0,0,0,0,0
180,223,313,459,385,321,0,0,0,0,0,0,0,0,0,0
376,326,342,443,479,340,214,178,467,0,0,0,0,0,0,0
88,212,374,179,181,131,201,0,0,0,0,0,0,0,0,0
58,159,39,165,0,0,0,0,0,0,0,0,0,0,0,0
396,169,248,362,237,176,0,0,0,0,0,0,0,0,0,0
105,-99,373,189,0,0,0,0,0,0,0,0,0,0,0,0
419,313,96,33,312,0,0,0,0,0,0,0,0,0,0,0
67,365,247,386,205,331,0,0,0,0,0,0,0,0,0,0
102,37,454,3,263,380,0,0,0,0,0,0,0,0,0,0
259,158,406,66,86,0,0,0,0,0,0,0,0,0,0,0
17,9,252,76,109,207,213,0,0,0,0,0,0,0,0,0
52,49,389,0,0,0,0,0,0,0,0,0,0,0,0,0
44,468,288,436,0,0,0,0,0,0,0,0,0,0,0,0
385,23,193,316,227,0,0,0,0,0,0,0,0,0,0,0
91,110,302,345,0,0,0,0,0,0,0,0,0,0,0,0
-99,360,240,188,214,417,75,0,0,0,0,0,0,0,0,0
178,10,277,344,356,0,0,0,0,0,0,0,0,0,0,0
